"No.","Time","Source","Destination","Protocol","Length","Info"
"3858","2020-08-10 01:39:36.628749","192.168.38.104","8.8.8.8","DNS","131","Standard query 0xd73b A zEBnIu8y.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3859","2020-08-10 01:39:36.639158","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0xd73b No such name A zEBnIu8y.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
"3860","2020-08-10 01:39:36.640033","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x801f A zEBnIu8y.reddshrimpandherring.com.windomain.local"
"3861","2020-08-10 01:39:36.649621","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x801f No such name A zEBnIu8y.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3862","2020-08-10 01:39:36.650560","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x39df A 5ShcZekS.reddshrimpandherring.com"
"3863","2020-08-10 01:39:36.662243","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x39df No such name A 5ShcZekS.reddshrimpandherring.com SOA a.gtld-servers.net"
"3864","2020-08-10 01:39:36.663202","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x878d A 5ShcZekS.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3865","2020-08-10 01:39:36.663249","18.217.1.57","192.168.38.104","TCP","54","80  >  63690 [ACK] Seq=228 Ack=451 Win=62336 Len=0"
"3866","2020-08-10 01:39:36.683434","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x878d No such name A 5ShcZekS.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"3867","2020-08-10 01:39:36.684407","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x2431 A 5ShcZekS.reddshrimpandherring.com.windomain.local"
"3868","2020-08-10 01:39:36.693898","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x2431 No such name A 5ShcZekS.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3869","2020-08-10 01:39:36.695072","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x8a63 A M6XVMW0N.reddshrimpandherring.com"
"3870","2020-08-10 01:39:36.708852","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x8a63 No such name A M6XVMW0N.reddshrimpandherring.com SOA a.gtld-servers.net"
"3871","2020-08-10 01:39:36.709667","192.168.38.104","18.217.1.57","TCP","66","63692  >  80 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"3872","2020-08-10 01:39:36.710691","192.168.38.104","18.217.1.57","HTTP","503","GET /flag HTTP/1.1 "
"3873","2020-08-10 01:39:36.711093","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x648b A M6XVMW0N.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3874","2020-08-10 01:39:36.721657","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0x648b No such name A M6XVMW0N.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
"3875","2020-08-10 01:39:36.722582","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x375c A M6XVMW0N.reddshrimpandherring.com.windomain.local"
"3876","2020-08-10 01:39:36.732283","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x375c No such name A M6XVMW0N.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3877","2020-08-10 01:39:36.733073","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x8c99 A DqAPj5pX.reddshrimpandherring.com"
"3878","2020-08-10 01:39:36.753641","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x8c99 No such name A DqAPj5pX.reddshrimpandherring.com SOA a.gtld-servers.net"
"3879","2020-08-10 01:39:36.754663","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x7dd1 A DqAPj5pX.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3880","2020-08-10 01:39:36.758730","18.217.1.57","192.168.38.104","TCP","66","80  >  63692 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"3881","2020-08-10 01:39:36.758790","192.168.38.104","18.217.1.57","TCP","54","63692  >  80 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"3882","2020-08-10 01:39:36.761994","18.217.1.57","192.168.38.104","TCP","54","80  >  63691 [ACK] Seq=1 Ack=450 Win=62336 Len=0"
"3883","2020-08-10 01:39:36.763322","18.217.1.57","192.168.38.104","TCP","71","80  >  63691 [PSH, ACK] Seq=1 Ack=450 Win=62336 Len=17 [TCP segment of a reassembled PDU]"
"3884","2020-08-10 01:39:36.763322","18.217.1.57","192.168.38.104","HTTP","263","HTTP/1.0 200 OK  (text/html)"
"3885","2020-08-10 01:39:36.763397","192.168.38.104","18.217.1.57","TCP","54","63691  >  80 [ACK] Seq=450 Ack=228 Win=262400 Len=0"
"3886","2020-08-10 01:39:36.764541","192.168.38.104","18.217.1.57","TCP","54","63691  >  80 [FIN, ACK] Seq=450 Ack=228 Win=262400 Len=0"
"3887","2020-08-10 01:39:36.764931","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0x7dd1 No such name A DqAPj5pX.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
"3888","2020-08-10 01:39:36.766488","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x7c47 A DqAPj5pX.reddshrimpandherring.com.windomain.local"
"3889","2020-08-10 01:39:36.775914","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x7c47 No such name A DqAPj5pX.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3890","2020-08-10 01:39:36.776960","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x911f A 6iKi0zDD.reddshrimpandherring.com"
"3891","2020-08-10 01:39:36.798470","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x911f No such name A 6iKi0zDD.reddshrimpandherring.com SOA a.gtld-servers.net"
"3892","2020-08-10 01:39:36.799669","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x7bd6 A 6iKi0zDD.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3893","2020-08-10 01:39:36.810106","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0x7bd6 No such name A 6iKi0zDD.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
"3894","2020-08-10 01:39:36.811154","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xe1de A 6iKi0zDD.reddshrimpandherring.com.windomain.local"
"3895","2020-08-10 01:39:36.815818","18.217.1.57","192.168.38.104","TCP","54","80  >  63691 [ACK] Seq=228 Ack=451 Win=62336 Len=0"
"3896","2020-08-10 01:39:36.822469","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xe1de No such name A 6iKi0zDD.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3897","2020-08-10 01:39:36.823480","192.168.38.104","8.8.8.8","DNS","93","Standard query 0xeff8 A x5KkdeHb.reddshrimpandherring.com"
"3898","2020-08-10 01:39:36.868732","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0xeff8 No such name A x5KkdeHb.reddshrimpandherring.com SOA a.gtld-servers.net"
"3899","2020-08-10 01:39:36.869760","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x8f11 A x5KkdeHb.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3900","2020-08-10 01:39:36.874929","192.168.38.104","18.217.1.57","TCP","66","63693  >  80 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"3901","2020-08-10 01:39:36.875377","192.168.38.104","18.217.1.57","HTTP","503","GET /flag HTTP/1.1 "
"3902","2020-08-10 01:39:36.880516","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x8f11 No such name A x5KkdeHb.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"3903","2020-08-10 01:39:36.881367","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x2aeb A x5KkdeHb.reddshrimpandherring.com.windomain.local"
"3904","2020-08-10 01:39:36.892737","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x2aeb No such name A x5KkdeHb.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3905","2020-08-10 01:39:36.893679","192.168.38.104","8.8.8.8","DNS","93","Standard query 0xfea1 A 9z6F1Kjc.reddshrimpandherring.com"
"3906","2020-08-10 01:39:36.924486","18.217.1.57","192.168.38.104","TCP","54","80  >  63692 [ACK] Seq=1 Ack=450 Win=62336 Len=0"
"3907","2020-08-10 01:39:36.925131","18.217.1.57","192.168.38.104","TCP","66","80  >  63693 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"3908","2020-08-10 01:39:36.925189","192.168.38.104","18.217.1.57","TCP","54","63693  >  80 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"3909","2020-08-10 01:39:36.925704","18.217.1.57","192.168.38.104","TCP","71","80  >  63692 [PSH, ACK] Seq=1 Ack=450 Win=62336 Len=17 [TCP segment of a reassembled PDU]"
"3910","2020-08-10 01:39:36.925796","18.217.1.57","192.168.38.104","HTTP","263","HTTP/1.0 200 OK  (text/html)"
"3911","2020-08-10 01:39:36.925824","192.168.38.104","18.217.1.57","TCP","54","63692  >  80 [ACK] Seq=450 Ack=228 Win=262400 Len=0"
"3912","2020-08-10 01:39:36.927189","192.168.38.104","18.217.1.57","TCP","54","63692  >  80 [FIN, ACK] Seq=450 Ack=228 Win=262400 Len=0"
"3913","2020-08-10 01:39:36.935710","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0xfea1 No such name A 9z6F1Kjc.reddshrimpandherring.com SOA a.gtld-servers.net"
"3914","2020-08-10 01:39:36.936951","192.168.38.104","8.8.8.8","DNS","131","Standard query 0xabb2 A 9z6F1Kjc.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3915","2020-08-10 01:39:36.949289","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0xabb2 No such name A 9z6F1Kjc.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"3916","2020-08-10 01:39:36.950507","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x6222 A 9z6F1Kjc.reddshrimpandherring.com.windomain.local"
"3917","2020-08-10 01:39:36.959836","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x6222 No such name A 9z6F1Kjc.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3918","2020-08-10 01:39:36.960966","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x30c2 A NoqVsSW2.reddshrimpandherring.com"
"3919","2020-08-10 01:39:36.976260","18.217.1.57","192.168.38.104","TCP","54","80  >  63692 [ACK] Seq=228 Ack=451 Win=62336 Len=0"
"3920","2020-08-10 01:39:36.996890","192.168.38.104","192.168.38.105","TCP","54","63645  >  8412 [FIN, ACK] Seq=1023 Ack=1532 Win=2148864 Len=0"
"3921","2020-08-10 01:39:36.997327","192.168.38.105","192.168.38.104","TLSv1.3","78","Application Data"
"3922","2020-08-10 01:39:36.997327","192.168.38.105","192.168.38.104","TCP","54","8412  >  63645 [FIN, ACK] Seq=1556 Ack=1024 Win=29056 Len=0"
"3923","2020-08-10 01:39:36.997381","192.168.38.104","192.168.38.105","TCP","54","63645  >  8412 [RST, ACK] Seq=1024 Ack=1556 Win=0 Len=0"
"3924","2020-08-10 01:39:36.997684","192.168.38.104","192.168.38.105","TCP","66","63694  >  8412 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"3925","2020-08-10 01:39:36.997888","192.168.38.105","192.168.38.104","TCP","66","8412  >  63694 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=8961 SACK_PERM=1 WS=128"
"3926","2020-08-10 01:39:36.997933","192.168.38.104","192.168.38.105","TCP","54","63694  >  8412 [ACK] Seq=1 Ack=1 Win=2150400 Len=0"
"3927","2020-08-10 01:39:36.998823","192.168.38.104","192.168.38.105","TLSv1.3","571","Client Hello"
"3928","2020-08-10 01:39:36.999016","192.168.38.105","192.168.38.104","TCP","54","8412  >  63694 [ACK] Seq=1 Ack=518 Win=28032 Len=0"
"3929","2020-08-10 01:39:37.001732","192.168.38.105","192.168.38.104","TLSv1.3","1420","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"3930","2020-08-10 01:39:37.002526","192.168.38.104","192.168.38.105","TLSv1.3","118","Change Cipher Spec, Application Data"
"3931","2020-08-10 01:39:37.003838","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x30c2 No such name A NoqVsSW2.reddshrimpandherring.com SOA a.gtld-servers.net"
"3932","2020-08-10 01:39:37.004797","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x1d57 A NoqVsSW2.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3933","2020-08-10 01:39:37.017342","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x1d57 No such name A NoqVsSW2.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"3934","2020-08-10 01:39:37.018617","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xa77e A NoqVsSW2.reddshrimpandherring.com.windomain.local"
"3935","2020-08-10 01:39:37.024093","192.168.38.104","18.217.1.57","TCP","66","63695  >  80 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"3936","2020-08-10 01:39:37.025083","192.168.38.104","18.217.1.57","HTTP","503","GET /flag HTTP/1.1 "
"3937","2020-08-10 01:39:37.030252","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xa77e No such name A NoqVsSW2.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3938","2020-08-10 01:39:37.031269","192.168.38.104","8.8.8.8","DNS","93","Standard query 0xa0b6 A NLjPcplu.reddshrimpandherring.com"
"3939","2020-08-10 01:39:37.043030","192.168.38.105","192.168.38.104","TCP","54","8412  >  63694 [ACK] Seq=1367 Ack=582 Win=28032 Len=0"
"3940","2020-08-10 01:39:37.043072","192.168.38.104","192.168.38.105","TLSv1.3","495","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"3941","2020-08-10 01:39:37.043286","192.168.38.105","192.168.38.104","TCP","54","8412  >  63694 [ACK] Seq=1367 Ack=1023 Win=29056 Len=0"
"3942","2020-08-10 01:39:37.046704","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0xa0b6 No such name A NLjPcplu.reddshrimpandherring.com SOA a.gtld-servers.net"
"3943","2020-08-10 01:39:37.047317","192.168.38.105","192.168.38.104","TLSv1.3","219","Application Data"
"3944","2020-08-10 01:39:37.047630","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x088f A NLjPcplu.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3945","2020-08-10 01:39:37.057995","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x088f No such name A NLjPcplu.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"3946","2020-08-10 01:39:37.059008","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x99a6 A NLjPcplu.reddshrimpandherring.com.windomain.local"
"3947","2020-08-10 01:39:37.070374","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x99a6 No such name A NLjPcplu.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3948","2020-08-10 01:39:37.073269","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x9b27 A v/Wnu7vs.reddshrimpandherring.com"
"3949","2020-08-10 01:39:37.074494","18.217.1.57","192.168.38.104","TCP","66","80  >  63695 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"3950","2020-08-10 01:39:37.074543","192.168.38.104","18.217.1.57","TCP","54","63695  >  80 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"3951","2020-08-10 01:39:37.075304","18.217.1.57","192.168.38.104","TCP","54","80  >  63693 [ACK] Seq=1 Ack=450 Win=62336 Len=0"
"3952","2020-08-10 01:39:37.076672","18.217.1.57","192.168.38.104","TCP","71","80  >  63693 [PSH, ACK] Seq=1 Ack=450 Win=62336 Len=17 [TCP segment of a reassembled PDU]"
"3953","2020-08-10 01:39:37.076797","18.217.1.57","192.168.38.104","HTTP","263","HTTP/1.0 200 OK  (text/html)"
"3954","2020-08-10 01:39:37.076819","192.168.38.104","18.217.1.57","TCP","54","63693  >  80 [ACK] Seq=450 Ack=228 Win=262400 Len=0"
"3955","2020-08-10 01:39:37.084049","192.168.38.104","18.217.1.57","TCP","54","63693  >  80 [FIN, ACK] Seq=450 Ack=228 Win=262400 Len=0"
"3956","2020-08-10 01:39:37.084305","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x9b27 No such name A v/Wnu7vs.reddshrimpandherring.com SOA a.gtld-servers.net"
"3957","2020-08-10 01:39:37.085810","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x11cd A v/Wnu7vs.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3958","2020-08-10 01:39:37.087258","192.168.38.104","192.168.38.105","TCP","54","63694  >  8412 [ACK] Seq=1023 Ack=1532 Win=2148864 Len=0"
"3959","2020-08-10 01:39:37.098263","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x11cd No such name A v/Wnu7vs.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"3960","2020-08-10 01:39:37.099163","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x70c2 A v/Wnu7vs.reddshrimpandherring.com.windomain.local"
"3961","2020-08-10 01:39:37.108467","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x70c2 No such name A v/Wnu7vs.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3962","2020-08-10 01:39:37.109650","192.168.38.104","8.8.8.8","DNS","93","Standard query 0xb5a6 A QZ7XVpoz.reddshrimpandherring.com"
"3963","2020-08-10 01:39:37.121131","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0xb5a6 No such name A QZ7XVpoz.reddshrimpandherring.com SOA a.gtld-servers.net"
"3964","2020-08-10 01:39:37.122111","192.168.38.104","8.8.8.8","DNS","131","Standard query 0xd5a9 A QZ7XVpoz.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3965","2020-08-10 01:39:37.132490","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0xd5a9 No such name A QZ7XVpoz.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
"3966","2020-08-10 01:39:37.133460","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xf6f9 A QZ7XVpoz.reddshrimpandherring.com.windomain.local"
"3967","2020-08-10 01:39:37.134256","18.217.1.57","192.168.38.104","TCP","54","80  >  63693 [ACK] Seq=228 Ack=451 Win=62336 Len=0"
"3968","2020-08-10 01:39:37.142967","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xf6f9 No such name A QZ7XVpoz.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3969","2020-08-10 01:39:37.144097","192.168.38.104","18.217.1.57","DNS","89","Standard query 0xbe68 A fQ==.reddshrimpandherring.com"
"3970","2020-08-10 01:39:37.172702","192.168.38.104","18.217.1.57","TCP","66","63696  >  80 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"3971","2020-08-10 01:39:37.173729","192.168.38.104","18.217.1.57","HTTP","503","GET /flag HTTP/1.1 "
"3972","2020-08-10 01:39:37.194534","18.217.1.57","192.168.38.104","DNS","162","Standard query response 0xbe68 No such name A fQ==.reddshrimpandherring.com SOA a.gtld-servers.net"
"3973","2020-08-10 01:39:37.195575","192.168.38.104","18.217.1.57","DNS","127","Standard query 0xbaee A fQ==.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3974","2020-08-10 01:39:37.224021","18.217.1.57","192.168.38.104","TCP","54","80  >  63695 [ACK] Seq=1 Ack=450 Win=62336 Len=0"
"3975","2020-08-10 01:39:37.224199","18.217.1.57","192.168.38.104","TCP","66","80  >  63696 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"3976","2020-08-10 01:39:37.224257","192.168.38.104","18.217.1.57","TCP","54","63696  >  80 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"3977","2020-08-10 01:39:37.225174","18.217.1.57","192.168.38.104","TCP","71","80  >  63695 [PSH, ACK] Seq=1 Ack=450 Win=62336 Len=17 [TCP segment of a reassembled PDU]"
"3978","2020-08-10 01:39:37.225305","18.217.1.57","192.168.38.104","HTTP","263","HTTP/1.0 200 OK  (text/html)"
"3979","2020-08-10 01:39:37.225326","192.168.38.104","18.217.1.57","TCP","54","63695  >  80 [ACK] Seq=450 Ack=228 Win=262400 Len=0"
"3980","2020-08-10 01:39:37.226901","192.168.38.104","18.217.1.57","TCP","54","63695  >  80 [FIN, ACK] Seq=450 Ack=228 Win=262400 Len=0"
"3981","2020-08-10 01:39:37.246073","18.217.1.57","192.168.38.104","DNS","199","Standard query response 0xbaee No such name A fQ==.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"3982","2020-08-10 01:39:37.247552","192.168.38.104","18.217.1.57","DNS","105","Standard query 0x4068 A fQ==.reddshrimpandherring.com.windomain.local"
"3983","2020-08-10 01:39:37.277211","18.217.1.57","192.168.38.104","TCP","54","80  >  63695 [ACK] Seq=228 Ack=451 Win=62336 Len=0"
"3984","2020-08-10 01:39:37.297980","18.217.1.57","192.168.38.104","DNS","180","Standard query response 0x4068 No such name A fQ==.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3985","2020-08-10 01:39:37.299132","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x2935 A vT6zzM2J.reddshrimpandherring.com"
"3986","2020-08-10 01:39:37.310260","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x2935 No such name A vT6zzM2J.reddshrimpandherring.com SOA a.gtld-servers.net"
"3987","2020-08-10 01:39:37.311247","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x4db0 A vT6zzM2J.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3988","2020-08-10 01:39:37.321489","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x4db0 No such name A vT6zzM2J.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"3989","2020-08-10 01:39:37.322293","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x5ab1 A vT6zzM2J.reddshrimpandherring.com.windomain.local"
"3990","2020-08-10 01:39:37.331674","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x5ab1 No such name A vT6zzM2J.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3991","2020-08-10 01:39:37.332856","192.168.38.104","8.8.8.8","DNS","93","Standard query 0xb935 A yXzo0cCL.reddshrimpandherring.com"
"3992","2020-08-10 01:39:37.344162","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0xb935 No such name A yXzo0cCL.reddshrimpandherring.com SOA a.gtld-servers.net"
"3993","2020-08-10 01:39:37.345250","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x7e77 A yXzo0cCL.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"3994","2020-08-10 01:39:37.347768","192.168.38.104","18.217.1.57","TCP","66","63697  >  80 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"3995","2020-08-10 01:39:37.348457","192.168.38.104","18.217.1.57","HTTP","503","GET /flag HTTP/1.1 "
"3996","2020-08-10 01:39:37.355685","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x7e77 No such name A yXzo0cCL.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"3997","2020-08-10 01:39:37.356600","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x4558 A yXzo0cCL.reddshrimpandherring.com.windomain.local"
"3998","2020-08-10 01:39:37.366080","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x4558 No such name A yXzo0cCL.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"3999","2020-08-10 01:39:37.366965","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x3b06 A a+xLgs3W.reddshrimpandherring.com"
"4000","2020-08-10 01:39:37.378139","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x3b06 No such name A a+xLgs3W.reddshrimpandherring.com SOA a.gtld-servers.net"
"4001","2020-08-10 01:39:37.378979","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x2985 A a+xLgs3W.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4002","2020-08-10 01:39:37.389316","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x2985 No such name A a+xLgs3W.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"4003","2020-08-10 01:39:37.390125","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xd055 A a+xLgs3W.reddshrimpandherring.com.windomain.local"
"4004","2020-08-10 01:39:37.397972","18.217.1.57","192.168.38.104","TCP","66","80  >  63697 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"4005","2020-08-10 01:39:37.398038","192.168.38.104","18.217.1.57","TCP","54","63697  >  80 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"4006","2020-08-10 01:39:37.399475","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xd055 No such name A a+xLgs3W.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"4007","2020-08-10 01:39:37.399882","18.217.1.57","192.168.38.104","TCP","54","80  >  63696 [ACK] Seq=1 Ack=450 Win=62336 Len=0"
"4008","2020-08-10 01:39:37.400456","192.168.38.104","8.8.8.8","DNS","93","Standard query 0xe294 A Yju2a1Nt.reddshrimpandherring.com"
"4009","2020-08-10 01:39:37.400988","18.217.1.57","192.168.38.104","TCP","71","80  >  63696 [PSH, ACK] Seq=1 Ack=450 Win=62336 Len=17 [TCP segment of a reassembled PDU]"
"4010","2020-08-10 01:39:37.401134","18.217.1.57","192.168.38.104","HTTP","263","HTTP/1.0 200 OK  (text/html)"
"4011","2020-08-10 01:39:37.401158","192.168.38.104","18.217.1.57","TCP","54","63696  >  80 [ACK] Seq=450 Ack=228 Win=262400 Len=0"
"4012","2020-08-10 01:39:37.402153","192.168.38.104","18.217.1.57","TCP","54","63696  >  80 [FIN, ACK] Seq=450 Ack=228 Win=262400 Len=0"
"4013","2020-08-10 01:39:37.411242","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0xe294 No such name A Yju2a1Nt.reddshrimpandherring.com SOA a.gtld-servers.net"
"4014","2020-08-10 01:39:37.412498","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x2721 A Yju2a1Nt.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4015","2020-08-10 01:39:37.431365","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0x2721 No such name A Yju2a1Nt.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
